UID,MID,StartTime,EndTime
1415,193,2011-12-22 01:42:31,2011-12-22 02:32:58
4094,3896,2021-04-11 00:22:25,2021-04-11 01:35:58
1751,1745,2024-12-30 00:34:47,2024-12-30 02:01:02
3940,5930,2024-06-01 18:18:41,2024-06-01 18:43:58
4351,2729,2024-02-14 03:17:43,2024-02-14 04:40:09
2474,244,2023-11-06 07:14:55,2023-11-06 08:53:51
2134,4979,2023-06-19 18:29:46,2023-06-19 19:23:10
1342,6317,2024-11-11 22:33:59,2024-11-11 23:21:46
174,6957,2024-02-18 09:52:03,2024-02-18 10:50:18
3725,8518,2021-08-31 10:34:48,2021-08-31 11:28:49
2202,904,2023-11-07 13:10:24,2023-11-07 14:22:55
686,2449,2025-04-21 10:38:16,2025-04-21 11:52:31
2017,3450,2022-05-15 18:43:30,2022-05-15 20:22:44
233,2359,2023-09-11 21:57:35,2023-09-11 22:27:42
2043,7479,2024-07-27 11:01:39,2024-07-27 11:37:14
420,6026,2024-03-25 11:58:14,2024-03-25 13:36:15
3612,6949,2022-01-13 12:16:36,2022-01-13 12:52:38
663,3397,2012-05-05 02:04:37,2012-05-05 02:28:16
4159,4985,2025-05-21 07:51:24,2025-05-21 08:30:48
3501,4937,2024-10-08 03:15:20,2024-10-08 04:02:31
1930,5552,2024-07-29 09:11:58,2024-07-29 10:22:37
2157,6456,2021-05-20 20:25:53,2021-05-20 20:39:58
4047,7260,2011-12-01 13:13:57,2011-12-01 13:44:48
4777,2657,1963-02-08 14:30:14,1963-02-08 16:01:40
4793,746,2021-06-24 19:30:20,2021-06-24 20:09:45
4256,4450,2022-11-16 12:14:05,2022-11-16 13:04:17
2238,3021,2022-02-19 01:11:35,2022-02-19 02:11:51
4214,6759,2024-11-24 06:47:24,2024-11-24 07:50:26
2226,7292,2003-11-28 18:41:59,2003-11-28 19:30:15
1406,7620,2020-07-16 06:50:45,2020-07-16 07:36:09
3573,454,2014-11-11 13:19:18,2014-11-11 13:49:40
1705,8787,2018-02-18 02:05:39,2018-02-18 02:25:03
2469,8422,2016-05-29 05:55:49,2016-05-29 07:09:23
3814,4411,2020-12-04 06:37:14,2020-12-04 07:04:25
325,288,2024-10-29 21:24:43,2024-10-29 22:40:31
2920,5774,2024-06-17 09:46:27,2024-06-17 10:05:30
307,6728,2024-08-07 10:27:35,2024-08-07 11:08:27
1529,2657,2021-09-11 20:19:25,2021-09-11 21:08:14
4403,4810,2021-04-04 10:39:55,2021-04-04 11:29:43
1015,5312,2024-04-04 22:46:52,2024-04-05 00:02:24
1886,8306,2020-10-10 22:56:42,2020-10-11 00:14:50
2705,2287,2021-11-12 21:28:29,2021-11-12 22:57:29
1296,6410,2022-07-25 10:47:58,2022-07-25 12:19:05
2725,5436,2025-02-23 12:37:01,2025-02-23 14:04:11
4066,108,2024-02-25 00:06:32,2024-02-25 00:55:01
2868,6604,2023-12-23 15:05:00,2023-12-23 16:28:20
703,1092,2024-11-03 13:12:39,2024-11-03 15:15:58
1315,6526,2023-11-30 16:40:32,2023-11-30 17:06:42
2002,5337,2020-10-30 12:01:07,2020-10-30 14:29:01
1095,7363,2024-10-06 15:58:34,2024-10-06 16:59:30
2206,7582,2021-08-09 14:00:34,2021-08-09 15:07:46
2035,7089,2022-09-21 19:50:22,2022-09-21 20:59:14
3554,1096,2022-03-29 07:47:20,2022-03-29 08:58:42
4304,7373,2021-01-10 00:08:54,2021-01-10 00:52:42
4266,3874,2024-10-01 22:00:20,2024-10-01 23:19:30
46,414,2021-01-08 13:45:15,2021-01-08 14:30:53
1473,4573,2017-10-09 07:07:58,2017-10-09 09:17:08
2212,307,2025-03-01 04:05:26,2025-03-01 05:14:02
1991,889,2024-10-11 21:23:58,2024-10-11 21:54:08
109,5786,2024-11-14 07:07:59,2024-11-14 08:52:50
1582,4773,2024-10-20 22:00:42,2024-10-20 23:29:26
1382,8025,2024-05-19 00:09:55,2024-05-19 00:41:29
353,4839,2024-07-20 15:14:59,2024-07-20 16:12:21
3756,331,2024-11-26 08:26:09,2024-11-26 08:46:45
4047,2973,2022-03-22 06:33:10,2022-03-22 06:58:43
3254,1283,2009-09-18 07:25:50,2009-09-18 07:58:55
1364,3140,2020-12-25 16:17:40,2020-12-25 16:56:43
4534,3742,2013-07-03 21:47:17,2013-07-03 23:42:19
2264,2440,2017-12-30 18:01:04,2017-12-30 18:57:40
2703,2031,2020-06-30 05:00:48,2020-06-30 05:16:56
4237,4765,2023-07-12 07:16:25,2023-07-12 08:40:28
964,5279,2023-02-08 10:00:44,2023-02-08 10:27:59
25,1390,2021-06-14 15:26:41,2021-06-14 16:59:46
4133,7526,2022-06-26 17:50:27,2022-06-26 19:09:39
4211,2799,2020-08-20 05:18:23,2020-08-20 05:38:56
3305,7879,2025-01-18 08:31:43,2025-01-18 10:21:56
2825,4568,2024-04-30 20:06:07,2024-04-30 20:33:37
1947,5907,2001-06-28 09:03:16,2001-06-28 10:32:04
702,4359,2025-09-02 00:50:48,2025-09-02 02:44:30
4817,2212,2024-03-28 15:50:37,2024-03-28 16:47:41
1466,7523,2017-12-18 10:46:58,2017-12-18 11:43:12
4101,2489,2024-07-14 09:04:07,2024-07-14 10:21:58
3174,3288,2019-02-15 21:22:02,2019-02-15 21:36:43
4021,8064,2023-01-08 13:34:17,2023-01-08 14:50:11
2836,4407,2013-03-06 19:47:37,2013-03-06 20:31:43
493,5417,2022-05-09 00:22:12,2022-05-09 00:43:23
3278,4979,2023-01-21 06:43:10,2023-01-21 08:12:49
4094,413,2023-06-17 01:26:22,2023-06-17 01:41:15
2814,7578,2025-09-24 01:36:04,2025-09-24 03:17:38
1750,1154,2023-03-15 11:34:32,2023-03-15 13:21:35
3474,332,2025-02-18 04:00:44,2025-02-18 04:32:29
3609,1876,2022-12-10 06:37:59,2022-12-10 08:49:09
3959,1159,2017-03-21 06:16:47,2017-03-21 07:36:13
2023,2410,2025-03-06 10:28:19,2025-03-06 10:45:01
890,3105,2005-05-28 18:19:43,2005-05-28 18:47:04
4586,6953,1969-01-04 16:27:11,1969-01-04 17:17:15
854,1615,2019-12-25 01:53:27,2019-12-25 02:55:06
4280,933,2020-04-22 00:38:44,2020-04-22 01:52:10
291,2246,2023-07-30 12:20:26,2023-07-30 12:39:04
72,2592,2025-02-13 06:43:46,2025-02-13 08:09:27
467,6818,2010-07-04 11:14:58,2010-07-04 11:54:02
2896,5191,2002-02-23 02:03:42,2002-02-23 03:12:50
3460,8558,2013-05-06 04:26:06,2013-05-06 06:04:20
2742,7586,1992-05-22 12:26:54,1992-05-22 13:39:24
4566,4838,1987-08-01 22:51:30,1987-08-02 00:19:02
4588,4991,2021-05-28 00:11:55,2021-05-28 00:44:23
629,6712,2022-07-08 07:06:07,2022-07-08 08:07:41
4603,6211,2022-09-26 15:47:32,2022-09-26 16:40:30
1387,5838,2024-05-19 19:50:25,2024-05-19 20:57:42
3300,6248,2021-04-28 16:30:38,2021-04-28 17:37:21
3153,2677,2019-08-31 23:45:57,2019-09-01 01:16:40
2918,3807,2021-07-01 06:23:52,2021-07-01 07:04:28
1286,8431,2017-03-16 22:02:24,2017-03-16 23:19:22
3192,3831,2022-11-21 14:44:30,2022-11-21 15:30:57
3575,3489,2012-11-08 06:29:12,2012-11-08 07:38:53
1050,2100,1999-07-26 08:10:53,1999-07-26 10:21:32
4799,959,2019-10-25 17:48:52,2019-10-25 19:24:40
3153,867,2025-12-29 04:20:57,2025-12-29 05:34:57
3108,4169,2020-07-02 11:38:43,2020-07-02 12:29:42
1833,3457,2024-12-20 18:34:11,2024-12-20 18:52:44
4671,1360,2023-10-04 15:38:53,2023-10-04 16:14:51
1317,1723,2019-08-31 15:54:12,2019-08-31 17:33:24
3606,1969,1986-11-06 20:54:23,1986-11-06 22:25:22
4087,5839,2018-05-22 14:04:58,2018-05-22 15:37:20
2321,2513,2025-10-17 13:52:51,2025-10-17 14:29:45
650,8443,2022-10-26 18:26:34,2022-10-26 18:55:18
1347,3820,2005-07-15 12:47:49,2005-07-15 13:48:20
2160,5636,2024-08-24 00:26:26,2024-08-24 01:56:11
4069,434,2003-11-10 01:16:35,2003-11-10 02:02:57
1730,917,2014-05-22 11:36:56,2014-05-22 13:14:44
3266,4799,2024-05-27 11:19:19,2024-05-27 12:48:38
2833,7705,2024-07-10 12:33:49,2024-07-10 12:44:24
302,2457,2023-09-03 16:35:11,2023-09-03 18:05:22
724,3483,2020-05-12 06:21:05,2020-05-12 07:08:49
1573,6561,1991-09-12 14:51:11,1991-09-12 16:52:00
4932,4415,2014-04-25 05:29:08,2014-04-25 06:17:20
2970,1694,2021-01-12 12:37:41,2021-01-12 12:53:47
693,448,2022-11-07 23:09:10,2022-11-07 23:32:04
2102,5056,2020-11-11 20:25:19,2020-11-11 21:13:06
3079,1659,2006-05-21 19:44:24,2006-05-21 21:05:44
3250,3536,2025-02-22 05:41:43,2025-02-22 05:43:08
4891,3758,2023-09-13 16:00:15,2023-09-13 17:20:54
3826,4025,2021-12-20 00:29:48,2021-12-20 02:33:07
2969,5460,2024-09-16 22:32:50,2024-09-17 00:09:25
1143,8461,1976-12-25 22:39:41,1976-12-26 00:01:05
4824,1490,2019-02-20 13:08:41,2019-02-20 13:36:27
4029,8589,2025-10-11 02:15:24,2025-10-11 04:24:52
1969,3100,2025-01-29 18:48:33,2025-01-29 18:59:05
1088,4555,2018-03-25 21:10:07,2018-03-25 21:55:26
2115,6254,2019-05-19 09:03:01,2019-05-19 11:23:25
1716,6412,2021-05-23 05:26:40,2021-05-23 06:21:22
3907,7049,2024-12-20 09:53:46,2024-12-20 11:16:43
3238,3374,2023-11-20 02:54:21,2023-11-20 03:17:56
3057,6460,2022-09-29 22:06:46,2022-09-29 23:28:54
916,1426,2023-02-04 03:43:55,2023-02-04 03:45:21
3574,2807,2000-11-01 07:07:50,2000-11-01 07:43:26
442,4362,2025-04-02 03:25:49,2025-04-02 03:40:56
1855,4683,2020-09-30 02:18:02,2020-09-30 03:27:03
1529,3568,2024-12-28 20:10:01,2024-12-28 21:32:24
2317,5520,2021-05-01 06:26:13,2021-05-01 07:16:02
1181,4840,2007-09-25 16:43:13,2007-09-25 17:42:46
4385,5059,2023-07-29 21:46:43,2023-07-29 22:33:33
4454,6045,1996-06-11 04:58:31,1996-06-11 05:52:59
751,4074,2024-02-29 13:57:39,2024-02-29 14:34:22
3424,5832,2022-08-05 15:52:02,2022-08-05 17:44:06
3443,6658,2024-01-17 08:24:32,2024-01-17 08:57:56
2498,7952,2022-01-23 02:16:20,2022-01-23 03:36:29
2837,8471,2021-09-08 13:43:19,2021-09-08 14:44:44
2986,339,2024-05-13 11:37:21,2024-05-13 12:30:16
680,6961,2024-03-26 21:06:57,2024-03-26 23:18:12
3329,1236,2023-11-14 06:32:27,2023-11-14 08:10:35
1041,5234,2022-08-07 11:39:09,2022-08-07 12:28:31
2001,3397,1990-07-18 18:05:59,1990-07-18 18:54:00
1114,5715,2025-02-12 01:38:51,2025-02-12 03:21:23
297,7145,2026-01-01 06:25:22,2026-01-01 07:28:11
1334,7827,2025-02-21 18:39:08,2025-02-21 19:23:47
4137,3943,2024-11-19 13:35:58,2024-11-19 14:06:30
3764,7369,2024-03-17 15:34:25,2024-03-17 16:52:54
4927,2484,2017-02-04 08:07:45,2017-02-04 11:15:09
3307,3312,2024-12-27 21:01:51,2024-12-27 21:49:00
3923,7908,2019-03-05 07:05:29,2019-03-05 07:53:42
4586,843,2021-06-17 01:00:43,2021-06-17 02:40:27
3996,3246,2023-04-15 08:30:40,2023-04-15 08:59:32
1145,849,2022-06-10 11:51:13,2022-06-10 12:41:19
3569,1087,2025-03-15 10:16:02,2025-03-15 10:29:32
2056,5574,2025-01-08 04:31:56,2025-01-08 04:59:43
2298,4383,2018-08-21 07:21:57,2018-08-21 07:43:10
73,4542,2021-03-03 07:34:18,2021-03-03 08:11:36
2962,7423,2024-07-05 01:32:52,2024-07-05 02:24:30
3098,76,2004-09-07 10:31:42,2004-09-07 10:51:15
3330,6342,2025-01-14 08:00:20,2025-01-14 09:24:31
1096,7444,2023-05-17 00:00:09,2023-05-17 00:23:50
3598,5183,2025-02-26 13:15:26,2025-02-26 15:16:08
4117,1214,2019-12-16 08:32:15,2019-12-16 10:08:19
4111,5547,2024-09-28 04:24:44,2024-09-28 04:52:11
3964,5505,2024-09-12 03:02:32,2024-09-12 03:44:47
1961,4714,2023-02-15 23:39:31,2023-02-16 01:23:20
1616,352,1997-01-12 19:22:42,1997-01-12 20:00:57
254,6296,2023-04-06 04:00:34,2023-04-06 05:14:41
4329,4316,2019-01-23 03:31:49,2019-01-23 04:44:19
3047,3045,2016-04-08 21:15:17,2016-04-08 22:34:11
2189,5560,2002-03-05 18:37:06,2002-03-05 19:15:39
3797,6916,2024-07-25 07:57:06,2024-07-25 09:29:35
1084,3376,2001-08-10 14:51:25,2001-08-10 16:35:55
3707,591,2022-02-19 04:09:02,2022-02-19 05:08:48
3171,5952,2006-01-14 10:30:54,2006-01-14 11:29:09
411,7094,1972-09-04 10:45:35,1972-09-04 11:21:59
2608,5863,2019-12-21 09:40:13,2019-12-21 10:37:39
3523,1708,2024-10-16 13:38:54,2024-10-16 14:45:47
2528,3209,2025-02-17 16:18:37,2025-02-17 17:52:24
53,3878,2023-04-15 19:42:13,2023-04-15 20:02:07
3689,890,2023-12-23 01:56:02,2023-12-23 03:12:12
3364,6252,2022-04-24 01:01:40,2022-04-24 01:16:31
285,2851,2020-07-18 08:24:36,2020-07-18 09:32:06
4656,3017,2023-12-14 23:10:46,2023-12-15 00:45:27
2327,794,2025-01-15 05:56:58,2025-01-15 06:55:38
2137,2959,2020-04-10 19:58:34,2020-04-10 21:22:20
2765,7243,2021-11-07 12:48:18,2021-11-07 13:59:06
3504,7188,2023-06-18 01:18:38,2023-06-18 02:58:10
1159,4746,2025-12-21 08:36:35,2025-12-21 08:54:05
1487,6095,2024-11-29 13:15:24,2024-11-29 13:30:04
3069,6451,2020-03-05 11:03:02,2020-03-05 11:20:10
3169,624,2022-09-06 04:04:31,2022-09-06 05:17:07
3168,6850,2019-06-11 03:29:56,2019-06-11 04:22:31
4477,3093,2020-09-12 12:32:14,2020-09-12 14:08:47
1138,909,2020-12-12 14:53:26,2020-12-12 16:15:19
802,3567,2024-03-23 15:43:47,2024-03-23 16:14:50
1048,1664,2020-07-09 23:44:13,2020-07-10 00:07:26
1116,3481,2025-01-16 02:36:40,2025-01-16 03:44:51
1640,5373,2002-01-15 07:54:01,2002-01-15 08:29:37
1358,7366,2022-01-25 07:28:43,2022-01-25 08:01:00
1148,1295,2024-07-26 19:58:23,2024-07-26 20:22:46
2394,3979,2024-01-01 06:17:54,2024-01-01 07:11:49
2473,527,2024-05-31 08:09:08,2024-05-31 09:42:11
1231,314,2016-05-09 05:57:06,2016-05-09 08:00:34
1656,5805,2021-10-24 15:08:32,2021-10-24 15:51:49
3996,4708,1983-04-05 14:53:16,1983-04-05 15:04:06
2883,6497,2018-01-09 23:57:16,2018-01-10 01:09:23
3018,1909,2020-09-14 21:35:00,2020-09-14 22:08:10
3929,2566,2025-07-10 04:20:06,2025-07-10 06:12:05
2654,6676,1991-10-24 10:10:01,1991-10-24 11:15:49
3939,5654,2014-10-10 03:32:38,2014-10-10 04:10:10
4283,3192,2016-03-02 21:37:08,2016-03-02 22:03:19
1248,1735,1975-10-27 08:14:48,1975-10-27 09:26:28
1171,1885,2025-09-27 05:04:23,2025-09-27 05:26:32
2209,1870,2021-10-27 00:35:04,2021-10-27 02:23:32
3989,3845,2023-04-21 23:56:54,2023-04-22 01:15:01
217,6557,1968-02-09 14:54:35,1968-02-09 16:01:01
111,1088,2008-04-10 09:01:56,2008-04-10 09:54:33
2020,8604,2024-05-29 05:35:42,2024-05-29 07:25:54
2605,1684,2022-12-31 12:57:34,2022-12-31 13:23:39
2984,3450,2023-11-12 07:57:15,2023-11-12 09:24:52
186,5321,1981-09-27 01:00:18,1981-09-27 02:25:43
1958,3388,2025-09-05 15:41:19,2025-09-05 15:53:40
506,1499,2015-04-05 18:46:54,2015-04-05 20:09:40
2668,7077,2021-08-03 13:11:32,2021-08-03 14:17:52
1951,7519,2023-04-10 20:35:29,2023-04-10 21:13:18
3452,3216,2021-08-28 14:47:45,2021-08-28 16:00:44
369,7834,2024-08-22 15:37:46,2024-08-22 16:59:57
172,4805,2017-04-26 11:02:17,2017-04-26 11:46:01
2641,469,2025-02-22 12:44:46,2025-02-22 14:18:36
3540,1772,2024-09-13 05:07:53,2024-09-13 05:48:15
1821,2684,2021-10-23 19:07:16,2021-10-23 19:49:40
3241,2552,2025-03-02 22:50:42,2025-03-03 00:18:47
1802,2564,2022-06-09 13:07:32,2022-06-09 14:24:14
2367,266,2025-06-25 16:34:44,2025-06-25 17:36:18
2094,903,2024-05-17 01:14:24,2024-05-17 01:37:21
4061,1316,2023-06-06 07:52:20,2023-06-06 08:45:46
126,307,2021-01-25 03:52:53,2021-01-25 05:06:21
350,8480,2013-06-07 17:51:29,2013-06-07 19:13:57
50,5841,2007-11-11 11:36:36,2007-11-11 12:45:51
302,7311,2014-12-08 14:52:06,2014-12-08 16:12:23
2216,700,2022-03-04 21:48:10,2022-03-04 22:39:14
518,2879,2011-12-09 09:47:53,2011-12-09 10:54:43
3967,1576,2024-12-31 19:10:33,2024-12-31 19:31:37
4558,8138,2025-02-24 11:00:14,2025-02-24 12:42:31
393,5492,2023-10-17 15:53:20,2023-10-17 16:26:56
2286,98,2004-10-03 07:08:37,2004-10-03 07:27:55
3216,6490,2021-10-22 14:35:20,2021-10-22 15:40:56
1481,7412,2023-03-10 19:22:48,2023-03-10 20:58:59
3057,3872,2025-03-02 22:17:35,2025-03-02 22:30:27
3495,120,2024-08-19 14:05:38,2024-08-19 15:13:32
2432,4547,2021-02-12 20:03:41,2021-02-12 20:17:58
4730,2495,2021-06-26 11:07:38,2021-06-26 11:53:58
1976,5221,2024-06-27 13:19:23,2024-06-27 14:56:35
472,8699,2018-01-20 21:21:40,2018-01-20 21:39:31
4580,996,2022-08-05 05:20:52,2022-08-05 07:05:05
2135,6295,2025-01-23 01:34:08,2025-01-23 02:37:56
1744,3232,2025-07-22 11:01:56,2025-07-22 11:21:20
3752,2352,1981-01-27 16:41:14,1981-01-27 17:50:40
3137,4036,2023-02-23 02:00:57,2023-02-23 03:09:03
2302,1810,2003-08-21 06:14:56,2003-08-21 06:49:25
3995,7427,2019-10-24 20:33:09,2019-10-24 21:57:26
3849,1753,2022-11-09 05:29:27,2022-11-09 05:52:35
4790,6637,2022-01-02 17:26:55,2022-01-02 17:52:02
3012,1339,2025-01-24 06:29:36,2025-01-24 06:48:27
3340,4339,2010-12-10 21:16:14,2010-12-10 21:29:39
4237,6692,2023-01-21 16:18:55,2023-01-21 17:33:44
2247,4265,2021-08-14 14:07:17,2021-08-14 15:01:42
4866,522,2022-11-26 12:58:19,2022-11-26 13:43:06
2640,6521,2023-04-06 21:57:00,2023-04-06 22:23:29
1487,6621,2021-03-31 17:17:08,2021-03-31 17:47:38
1470,1341,2023-05-14 14:12:26,2023-05-14 15:12:24
409,7048,2004-03-03 09:54:13,2004-03-03 10:27:51
1011,6282,2012-04-24 09:55:16,2012-04-24 10:43:27
3952,220,2021-05-14 03:56:26,2021-05-14 05:50:48
2315,2752,2023-05-26 20:09:57,2023-05-26 20:44:04
448,5572,2022-09-13 01:08:17,2022-09-13 03:45:27
4187,6394,2011-11-06 17:01:23,2011-11-06 17:51:37
1969,2546,2023-02-26 04:41:18,2023-02-26 05:26:38
1418,4322,2017-07-21 20:59:03,2017-07-21 21:16:07
1194,2894,2019-02-15 04:13:41,2019-02-15 04:28:41
575,3849,2022-12-20 22:10:10,2022-12-20 22:35:29
3166,5699,2007-05-23 15:59:24,2007-05-23 17:24:20
3888,6674,2022-08-19 21:15:27,2022-08-19 21:47:13
3478,8772,1996-02-08 15:51:52,1996-02-08 16:53:14
279,3942,2020-02-27 01:31:46,2020-02-27 03:01:57
2214,4973,2018-04-04 11:40:28,2018-04-04 12:22:30
3543,5025,2024-05-05 16:40:10,2024-05-05 17:23:46
3607,2783,2019-07-09 21:21:43,2019-07-09 22:03:36
2738,2210,2022-07-06 16:26:16,2022-07-06 17:24:24
1365,1464,2021-06-17 13:15:45,2021-06-17 13:59:29
4582,3637,2022-09-01 23:44:04,2022-09-02 00:24:06
1746,6606,2015-06-11 10:06:58,2015-06-11 10:47:49
1251,3078,2025-08-28 06:13:42,2025-08-28 07:18:29
40,5035,2023-03-27 07:19:32,2023-03-27 07:44:05
3586,7715,2024-09-23 13:48:25,2024-09-23 15:03:26
2778,2008,2023-10-30 12:45:31,2023-10-30 12:58:27
1913,3930,2025-03-11 09:48:54,2025-03-11 10:41:34
3817,4298,2017-12-07 02:45:33,2017-12-07 03:52:45
443,8124,2020-02-14 22:51:15,2020-02-14 23:02:08
1468,2213,2016-01-25 07:10:04,2016-01-25 09:14:02
2030,2281,2024-05-01 13:53:31,2024-05-01 14:23:13
65,2921,2021-02-07 00:54:37,2021-02-07 01:15:58
3137,8336,2022-01-09 09:17:28,2022-01-09 11:14:12
2038,2301,2025-02-21 06:10:20,2025-02-21 07:22:55
4512,127,2025-03-03 03:56:30,2025-03-03 04:42:50
1332,7726,2024-09-26 03:04:42,2024-09-26 04:46:28
4154,8730,2025-03-15 01:02:40,2025-03-15 01:40:07
76,6708,2025-02-12 19:07:36,2025-02-12 19:41:01
2108,5916,2012-10-14 03:34:38,2012-10-14 04:00:34
4425,1915,2023-01-15 21:59:06,2023-01-16 00:21:54
3551,3196,2024-11-16 02:55:45,2024-11-16 03:59:19
3302,724,2023-08-30 01:37:30,2023-08-30 03:30:31
1615,3912,2023-09-15 11:59:40,2023-09-15 14:18:29
1735,5068,2012-03-26 03:09:30,2012-03-26 03:26:13
4410,1926,1998-06-01 07:35:08,1998-06-01 08:15:13
811,640,2019-12-06 02:31:52,2019-12-06 03:13:34
923,2357,2024-09-26 11:59:27,2024-09-26 13:06:48
68,2074,1979-04-04 23:23:31,1979-04-05 00:53:54
2410,6345,2020-11-16 04:44:34,2020-11-16 05:03:11
2252,7809,2021-06-06 09:50:44,2021-06-06 10:28:35
4249,5817,2024-10-09 18:57:41,2024-10-09 19:27:19
4909,5478,2024-04-10 16:57:47,2024-04-10 19:00:27
4831,2821,2025-11-06 13:20:26,2025-11-06 14:49:11
2890,1698,2025-02-18 21:55:52,2025-02-18 23:36:57
2604,3356,2022-08-20 07:04:59,2022-08-20 08:07:24
1248,7793,2021-02-21 12:24:17,2021-02-21 13:49:34
1178,4699,2024-03-06 15:57:01,2024-03-06 17:30:52
3632,4045,2021-06-12 22:12:32,2021-06-12 23:56:12
3900,6725,2006-07-10 18:11:33,2006-07-10 19:57:21
4129,2495,2023-05-17 10:28:30,2023-05-17 11:16:52
681,1229,2024-12-18 07:09:52,2024-12-18 08:07:14
1415,6552,2022-06-14 18:06:07,2022-06-14 19:14:00
168,4852,2018-07-11 11:45:09,2018-07-11 12:17:00
1495,8066,2025-11-02 16:45:39,2025-11-02 17:18:56
3488,1640,2023-07-31 20:42:44,2023-07-31 20:53:28
3902,5687,2022-02-01 13:17:35,2022-02-01 14:39:31
3455,5391,2017-09-20 16:39:11,2017-09-20 18:02:37
2978,261,2011-10-07 06:54:13,2011-10-07 08:19:07
2250,6609,2024-09-27 08:58:31,2024-09-27 09:24:06
2725,5764,2018-10-18 08:59:37,2018-10-18 09:17:21
2837,7426,2019-05-16 12:39:12,2019-05-16 13:33:42
551,3423,2011-05-08 21:58:23,2011-05-08 23:07:19
2063,8545,2019-11-16 22:00:19,2019-11-16 23:14:10
3921,6995,2004-08-07 17:27:25,2004-08-07 18:07:01
4901,1292,2023-03-26 06:01:15,2023-03-26 06:48:30
2153,3051,2022-08-24 00:54:16,2022-08-24 01:56:04
3584,7367,2023-06-25 14:24:26,2023-06-25 15:27:06
2053,8212,2020-11-03 17:13:36,2020-11-03 17:40:30
4985,770,2023-07-23 05:47:58,2023-07-23 06:13:44
1082,624,2021-08-09 05:12:24,2021-08-09 06:17:49
1011,5706,2023-01-02 13:46:24,2023-01-02 14:46:41
1354,5883,2024-10-14 20:10:09,2024-10-14 20:38:57
3748,6607,2025-05-27 02:28:31,2025-05-27 03:29:28
4547,7467,2025-01-17 21:00:23,2025-01-17 21:18:33
1076,2840,2017-12-12 19:57:43,2017-12-12 20:13:16
197,4555,1988-11-08 03:16:59,1988-11-08 04:19:39
2333,5277,2023-08-23 20:25:54,2023-08-23 20:45:14
28,7758,2023-06-19 18:35:02,2023-06-19 19:39:06
3471,1974,2021-01-02 07:32:52,2021-01-02 09:10:07
3191,3607,2024-05-05 01:52:03,2024-05-05 02:05:17
1218,812,2025-01-16 08:08:42,2025-01-16 08:24:51
3143,2234,2023-04-09 13:37:53,2023-04-09 13:57:43
4568,5363,2024-11-07 06:31:10,2024-11-07 07:49:42
3884,3800,2023-12-07 17:52:27,2023-12-07 18:44:44
3877,5078,2011-11-06 00:04:21,2011-11-06 01:44:09
4978,809,2019-11-07 10:13:46,2019-11-07 11:47:34
165,213,2013-07-07 18:01:11,2013-07-07 20:00:48
635,8004,2022-06-17 04:23:20,2022-06-17 05:42:32
2759,2643,2024-02-04 21:08:11,2024-02-04 22:45:01
1947,746,2022-09-08 10:13:41,2022-09-08 10:51:22
1282,5088,2015-07-13 01:30:18,2015-07-13 02:20:35
3001,1428,2023-03-31 02:26:34,2023-03-31 04:13:05
4510,465,2016-01-16 21:25:13,2016-01-16 22:45:29
4742,4310,2007-03-02 15:18:06,2007-03-02 17:15:43
3226,5766,2024-10-31 03:07:55,2024-10-31 03:52:58
1176,7835,2022-04-26 01:13:16,2022-04-26 01:28:36
3056,664,2025-08-23 11:21:17,2025-08-23 13:06:58
3380,6929,2022-11-05 09:10:19,2022-11-05 09:39:12
1082,1226,2024-12-24 09:03:52,2024-12-24 10:43:27
3071,7163,2025-04-04 18:09:17,2025-04-04 20:27:49
2398,3197,2017-01-12 06:57:26,2017-01-12 07:39:10
4674,3423,2012-01-31 13:36:53,2012-01-31 14:20:34
3259,3776,2022-06-05 22:07:07,2022-06-05 22:09:57
4357,6719,2025-07-18 06:58:36,2025-07-18 07:32:44
710,4863,2024-11-22 11:10:20,2024-11-22 12:25:57
188,109,2022-05-25 13:33:15,2022-05-25 14:27:41
577,8055,2025-01-26 12:05:56,2025-01-26 12:31:46
2854,3043,2020-07-17 16:06:30,2020-07-17 16:55:13
3500,3371,2025-01-13 14:58:12,2025-01-13 15:16:41
995,2937,2025-11-24 03:52:02,2025-11-24 04:59:47
146,7564,2024-11-16 20:57:44,2024-11-16 21:09:06
4519,2358,1997-04-23 21:52:49,1997-04-23 23:06:27
155,6861,2024-11-13 19:39:49,2024-11-13 20:20:46
2999,704,2018-07-14 21:57:51,2018-07-14 22:39:02
4377,2836,2016-11-18 02:02:12,2016-11-18 03:23:02
1785,4342,2024-07-09 02:05:34,2024-07-09 02:47:43
3039,4091,1963-08-05 09:44:21,1963-08-05 10:19:50
547,6775,2020-12-09 23:19:44,2020-12-10 00:45:08
1454,2332,2024-03-01 14:44:56,2024-03-01 15:51:54
3071,7843,2025-02-27 07:17:19,2025-02-27 08:54:02
171,290,2022-02-01 19:36:09,2022-02-01 21:07:17
1104,5924,2024-11-01 04:21:22,2024-11-01 04:48:52
4562,3489,2022-04-09 23:38:44,2022-04-10 00:56:29
51,8190,2005-10-12 03:38:13,2005-10-12 05:19:58
1532,7338,2019-10-18 18:16:13,2019-10-18 19:54:59
2578,2168,2022-05-18 17:50:35,2022-05-18 18:48:13
4850,1105,2025-12-13 22:19:12,2025-12-13 23:17:45
3440,5329,2014-08-18 14:12:20,2014-08-18 14:30:26
3635,3433,2021-10-14 19:55:22,2021-10-14 21:56:33
