CID,MID
2309,540
2309,1007
2309,3255
2309,5680
2309,6543
2309,7330
2310,2939
2311,2886
2311,3018
2311,3401
2311,3472
2311,5153
2312,257
2312,2667
2313,3395
2313,5712
2314,1413
2314,2363
2314,4293
2314,6337
2315,719
2315,5249
2315,5452
2315,6526
2315,7166
2316,717
2316,1261
2316,2160
2316,5469
2317,4904
2317,7473
2318,2662
2318,5295
2318,5309
2319,3103
2319,3940
2319,4627
2319,6166
2320,1527
2320,4940
2320,6376
2320,6957
2321,4012
2321,4128
2321,5436
2321,5461
2322,4479
2322,4637
2322,6289
2322,7489
2323,2293
2323,3533
2324,1285
2324,3934
2324,4385
2325,525
2325,4910
2325,8205
2326,216
2326,5667
2326,8041
2327,880
2327,3289
2328,1601
2328,2854
2328,2960
2328,3673
2328,7864
2329,6983
2329,7042
2329,7162
2330,2673
2330,3804
2330,4029
2330,7470
2331,373
2331,1246
2331,2272
2331,2294
2331,7836
2331,8399
2332,5581
2333,51
2333,2669
2333,4285
2333,6500
2334,660
2334,2714
2334,5348
2334,7354
2335,486
2335,2526
2336,186
2336,293
2336,3710
2336,4479
2337,4240
2337,7124
2337,7382
2338,2360
2338,5397
2338,7400
2338,7735
2338,8039
2339,3738
2339,3996
2339,8803
2340,5830
2340,8780
2341,5639
2341,6151
2341,8726
2342,1733
2342,4183
2342,4613
2342,7076
2343,863
2343,3044
2344,1056
2344,2495
2344,3695
2344,6228
2345,1405
2346,4840
2346,7364
2347,4038
2348,1205
2348,4533
2348,5965
2349,1345
2349,1621
2349,6569
2350,245
2350,3701
2350,4391
2350,4520
2350,6514
2350,7943
2350,8275
2351,2527
2351,5597
2351,5651
2352,6226
2352,6764
2353,904
2353,2528
2353,7550
2353,8047
2354,6384
2354,6875
2355,2868
2355,4345
2355,5189
2355,8762
2356,2789
2356,5910
2357,226
2357,1390
2357,1746
2357,1906
2357,5398
2357,6835
2357,8146
2358,424
2358,1500
2358,2640
2358,5917
2359,86
2359,3543
2359,4016
2359,7693
2359,8097
2360,1226
2360,2913
2360,3150
2360,5051
2361,776
2361,7287
2362,1059
2362,1566
2362,5897
2362,7705
2363,1806
2363,4420
2363,7061
2364,1675
2364,4798
2365,2171
2365,2684
2365,3399
2365,3955
2365,6239
2366,1431
2366,2961
2366,5071
2366,7354
2367,3071
2368,7062
2368,8216
2368,8317
2369,4245
2369,7354
2370,1928
2370,2452
2370,8396
2371,1508
2371,3329
2371,4682
2371,6686
2372,229
2372,1693
2372,4624
2373,431
2373,3319
2373,7227
2373,8065
2374,943
2374,1469
2374,2665
2375,1003
2375,4119
2375,4779
2375,4787
2375,5799
2375,6892
2376,1525
2376,4743
2376,5178
2376,8594
2377,43
2377,2642
2377,4902
2377,5316
2378,2645
2378,6312
2379,111
2379,203
2380,78
2380,3172
2380,4782
2381,6780
2381,7012
2381,7889
2382,6158
2382,6354
2383,1388
2383,3586
2383,5904
2383,6624
2384,1437
2384,3978
2384,4390
2385,2373
2385,6043
2385,8538
2385,8592
2386,2779
2386,5025
2387,851
2387,3913
2387,6238
2388,359
2388,2778
2388,4048
2388,6172
2388,6390
2389,2275
2389,6388
2390,4406
2390,6608
2391,448
2391,4934
2391,6415
2392,4398
2393,5674
2393,8080
2394,2391
2394,7540
2394,7948
2395,1037
2395,1362
2396,2126
2396,2740
2396,3244
2397,4575
2397,6333
2397,7122
2398,4522
2398,5641
2398,6772
2398,7130
2399,398
2399,1591
2399,3015
2399,6900
2399,7714
2400,4912
2400,6528
2401,1062
2401,3720
2401,6090
2401,7934
2402,1261
2402,2321
2403,5917
2403,6166
2404,1951
2404,2667
2404,4124
2404,7755
2404,8751
2404,8783
2405,4041
2405,6978
2405,8158
2405,8692
2406,3640
2406,6109
2406,6572
2406,8124
2407,3204
2408,3141
2408,7502
2409,511
2409,1753
2409,2131
2409,3104
2409,7962
2410,2220
2411,2308
2411,4992
2412,111
2412,349
2412,4949
2413,6484
2413,8793
2414,4739
2414,5444
2414,7024
2415,256
2415,6225
2415,7544
2416,2531
2416,5319
2416,5400
2416,6250
2416,6388
2417,1796
2417,3113
2417,4250
2417,7213
2417,7294
2418,5485
2418,7283
2419,4756
2419,5271
2419,7056
2420,2231
2421,1582
2421,2407
2421,2572
2421,3103
2421,4923
2421,8379
2422,993
2422,2379
2422,4965
2422,5254
2423,3291
2424,1838
2424,1984
2424,3917
2424,6088
2424,7849
2425,4902
2425,5148
2426,81
2426,415
2426,2911
2426,7707
2426,8379
2427,2387
2427,2954
2427,6525
2428,5229
2428,7869
2429,1195
2429,4776
2429,6387
2429,7475
2430,3008
2430,3310
2430,8045
2431,1927
2431,3972
2432,3496
2432,3587
2432,5340
2433,6162
2433,8105
2434,4593
2435,2618
2435,6406
2435,6438
2436,5981
2436,8083
2437,1866
2437,6408
2438,814
2438,879
2438,1128
2438,3274
2439,2948
2439,5144
2440,441
2440,1692
2440,7338
2440,7780
2441,86
2441,6651
2441,7564
2441,7597
2442,3435
2442,5887
2442,6389
2443,355
2443,2379
2443,4277
2443,7184
2444,1654
2444,4388
2444,4774
2444,7397
2445,1134
2445,1893
2445,3890
2445,4882
2446,2362
2446,5414
2446,5957
2446,6704
2446,7033
2447,737
2447,8181
2448,2046
2448,2281
2448,5207
2448,7834
2449,960
2449,4962
2449,6392
2450,3966
2451,1330
2451,4076
2451,4140
2451,5196
2451,8347
2452,2526
2452,3903
2452,4304
2452,5290
2452,5972
2453,6933
2454,3896
2454,5953
2454,6122
2454,6177
2454,6607
2455,1212
2455,6711
2455,6860
2456,3847
2456,7358
2456,8481
2457,1211
2457,4779
2457,6273
2457,6629
2457,6988
2457,7328
2457,7852
2458,6
2458,158
2458,4320
2458,6567
2459,1677
2459,1725
2459,3800
2459,6450
2459,8756
2460,635
2460,658
2460,749
2460,1347
2460,2829
2460,8014
2460,8301
2460,8302
2460,8802
2461,1385
2461,2435
2461,6630
2461,6753
2461,6854
2462,603
2463,1470
2463,5891
2464,715
2464,7682
2464,8797
2465,633
2465,1393
2465,1479
2466,1792
2466,4501
2466,5190
2467,4068
2467,4998
2467,5468
2468,270
2468,2112
2468,3801
2468,5700
2468,5817
2468,7162
2469,46
2469,2386
2469,2726
2469,7649
2469,7804
2469,8497
2470,726
2470,7076
2470,7770
2470,8536
2471,4703
2471,4803
2471,6548
2472,1822
2472,5433
2472,8246
2473,7053
2474,1736
2474,6494
2474,6923
2475,173
2475,1426
2475,2324
2475,3406
2475,3872
2475,8711
2475,8729
2476,1230
2476,1616
2476,4491
2476,8203
2477,1844
2477,3870
2477,4240
2477,4279
2477,6176
2478,316
2478,3638
2479,4261
2479,4375
2479,6467
2479,8367
2480,1289
2480,2827
2480,3542
2480,4497
2480,6012
2480,6237
2480,8500
2481,3258
2481,3622
2481,5911
2481,6564
2482,199
2482,2676
2482,7304
2483,6130
2484,3872
2484,4676
2484,4702
2484,6409
2484,8423
2485,1663
2485,4660
2485,7587
2485,7777
2486,7259
2486,7602
2486,8200
2487,2470
2487,8771
2488,5652
2488,6076
2488,7977
2489,403
2489,7021
2489,7441
2490,4148
2490,7910
2491,200
2491,1713
2491,4782
2491,7497
2492,4841
2492,6177
2492,8155
2493,1804
2493,2217
2493,2682
2493,3043
2493,6816
2494,1407
2494,1828
2494,4524
2494,5637
2494,6251
2495,1902
2495,1945
2495,4685
2496,472
2496,1528
2496,1550
2496,2322
2496,6665
2497,5708
2497,8008
2497,8229
2498,5111
2499,3717
2499,5621
2500,7309
2500,7374
2500,7461
2500,7475
2501,3390
2502,1988
2502,5244
2502,8538
2503,2912
2503,7913
2504,159
2504,5229
2504,5707
2505,7802
2506,84
2506,1600
2506,8153
2507,7179
2508,3725
2508,5153
2508,6614
2508,7413
2509,839
2509,5226
2510,1101
2510,2667
2510,4013
2510,8324
2511,2814
2511,3792
2511,4920
2512,733
2512,1966
2512,3963
2512,8022
2513,1886
2513,3426
2513,6144
2514,371
2514,6673
2515,3740
2515,5621
2515,8160
2515,8227
2516,1792
2516,2841
2516,4336
2516,7415
2517,1673
2517,2693
2517,8222
2518,1595
2518,3997
2518,7871
2518,8041
2519,1201
2519,2203
2519,8455
2520,1317
2520,1446
2520,2859
2520,7248
2521,2624
2521,5424
2521,6737
2522,1168
2522,5423
2523,4300
2523,6986
2524,106
2524,407
2524,2599
2524,3862
2524,5481
2524,6649
2524,6969
2524,7301
2524,7571
2524,8311
2525,3799
2525,7700
2526,689
2526,1064
2526,5153
2526,6637
2526,7275
2527,2293
2527,3023
2527,4913
2527,8612
2528,1520
2528,3054
2528,5226
2528,7131
2528,7335
2528,7920
2529,139
2529,5619
2529,7081
2530,3087
2530,6482
2530,7210
2531,479
2531,3498
2531,8231
2532,3233
2532,6090
2533,3053
2533,3076
2533,7132
2533,7366
2534,2318
2534,5007
2534,5352
2534,5946
2534,7038
2535,6371
2535,6696
2536,73
2536,452
2536,1459
2536,1619
2536,7312
2537,3520
2537,4062
2537,4127
2537,6932
2538,3372
2538,5410
2538,7393
2539,1487
2539,4561
2540,1026
2540,1070
2541,1668
2541,2152
2541,2790
2542,7506
2542,8797
2543,3064
2543,3678
2543,5364
2543,6437
2543,7626
2543,8303
2544,874
2544,4507
2544,5994
2545,5341
2545,5413
2545,5447
2546,3229
2546,5499
2547,106
2547,1014
2547,1946
2547,7497
2548,876
2548,1868
2548,3213
2548,8649
2549,4299
2549,6338
2550,2386
2550,4486
2550,8020
2550,8590
2551,1047
2551,5550
2551,8647
2552,5135
2552,5536
2552,7803
2553,2618
2553,2647
2553,5941
2553,6368
2553,8303
2554,2745
2554,3437
2554,4775
2554,6432
2554,7141
2554,8553
2555,1230
2555,1872
2555,3075
2555,7439
2556,5701
2557,1392
2557,3378
2557,5767
2557,8800
2558,2517
2558,6541
2558,7502
2559,2827
2560,2486
2560,4874
2560,6375
2561,101
2561,1389
2562,2195
2563,5132
2563,6211
2564,1932
2564,6458
2564,8564
2565,2194
2565,3863
2565,3909
2565,8369
2566,3938
2566,4455
2566,5004
2566,6638
2567,724
2567,1066
2567,1917
2567,5845
2567,8255
2568,3000
2568,3118
2568,5396
2568,6458
2568,6659
2569,233
2569,808
2569,1641
2569,1718
2569,3701
2569,6117
2570,786
2570,2317
2570,5639
2571,1348
2571,8370
2572,933
2572,1933
2572,3319
2572,5919
2572,6365
2573,6323
2573,6853
2574,1766
2574,2259
2574,5729
2574,5864
2575,1598
2575,2016
2575,5788
2575,6287
2575,8575
2576,1930
2576,4073
2576,6932
2577,3044
2578,1528
2578,7974
2579,1891
2579,3015
2579,6581
2579,6941
2579,8805
2580,96
2580,2839
2580,5287
2581,2734
2581,4085
2582,1138
2582,3652
2582,4392
2582,5728
2582,8023
2583,4082
2583,4733
2583,6145
2584,2252
2584,2299
2584,3771
2584,6971
2584,7369
2584,7398
2585,3066
2585,7318
2585,7941
2585,8050
2586,5155
2587,2642
2587,6631
2587,7390
2588,879
2588,1547
2588,6591
2589,1104
2589,2371
2589,5883
2589,6935
2590,158
2591,85
2591,197
2591,725
2591,4577
2591,4933
2591,7940
2592,2237
2592,4469
2592,7105
2593,3197
2593,6189
2593,6944
2593,7678
2594,4911
2594,5011
2594,6291
2595,658
2595,1050
2595,6250
2595,8282
2596,6802
2596,8110
2597,5634
2597,6704
2597,8695
2598,481
2598,4032
2598,4474
2598,8057
2599,5666
2599,6810
2600,5611
2600,6259
2600,7273
2600,8691
2601,330
2601,1112
2601,7793
2601,8007
2602,2385
2602,2741
2602,3120
2603,1355
2604,506
2604,1664
2604,3823
2604,6250
2605,518
2605,3614
2605,7900
2605,8773
2606,4786
2606,6383
2607,536
2607,6272
2607,8476
2608,1515
2608,2179
2608,2188
2608,2563
2608,3830
2608,4504
2608,7209
2608,7700
2609,3198
2609,3684
2609,4120
2610,179
2610,958
2610,2477
2610,2924
2610,4730
2611,1056
2611,2756
2611,7367
2611,8337
2612,1763
2612,7493
2613,1197
2613,5108
2613,5439
2613,7129
2613,8116
2614,2110
2614,7386
2614,8370
2615,1855
2615,8349
2616,1872
2616,2425
2616,3998
2616,7541
2616,7861
2616,8098
2617,4278
2617,4390
2617,5951
2617,7398
2618,357
2618,1819
2618,3803
2618,5292
2618,6011
2619,682
2619,5675
2619,8799
2620,2322
2620,5772
2620,7232
2620,7588
2621,780
2621,2061
2621,3581
2621,7661
2622,3920
2622,6966
2623,1678
2623,3247
2623,6935
2623,8457
2624,1196
2624,2422
2624,2557
2624,4056
2624,5048
2624,6895
2624,7755
2625,4878
2625,6554
2625,8096
2626,529
2626,1007
2626,7186
2626,8640
2627,7164
2627,7369
2628,4306
2628,5682
2629,4266
2629,5712
2630,1426
2630,1822
2631,467
2631,1378
2631,7194
2631,7812
2632,1924
2632,5321
2633,891
2633,1249
2633,2496
2633,3731
2633,3883
2634,3439
2634,6661
2635,1333
2635,3474
2635,3494
2635,5745
2635,6055
2636,2580
2636,4046
2636,6069
2636,7016
2637,900
2637,2720
2637,3751
2637,7005
2637,7552
2637,7560
2638,2231
2638,2282
2638,7909
2639,3386
2640,273
2640,2283
2640,3391
2640,3934
2640,7253
2641,973
2641,1714
2641,6089
2642,1602
2642,2281
2642,2703
2642,3339
2642,5748
2643,192
2643,6726
2643,8721
2644,807
2644,1094
2644,2174
2644,3106
2644,4606
2644,5839
2645,261
2645,278
2645,2759
2645,6293
2646,5303
2646,5395
2647,4795
2647,6082
2648,4741
2649,744
2649,1275
2649,3049
2649,3355
2649,4381
2649,6514
2649,7811
2650,887
2650,2845
2650,5594
2650,7388
2650,8429
2651,1561
2651,2520
2651,5640
2652,2222
2652,6966
2653,2563
2653,3684
2653,5186
2653,6744
2654,972
2654,3919
2654,7874
2655,4448
2655,4544
2656,1537
2656,2079
2656,3923
2656,4226
2657,2175
2657,4404
2657,7521
2658,4091
2658,8298
2659,1364
2659,1509
2659,1756
2659,2397
2659,6780
2660,3622
2660,4878
2660,5278
2661,4056
2662,2770
2662,6435
2663,8020
2663,8242
2664,2330
2664,3677
2664,5959
2664,6736
2665,1464
2665,2974
2665,4403
2665,4812
2666,325
2666,1600
2666,2334
2666,6787
2667,2815
2667,6117
2667,6147
2667,7280
2667,7860
2667,8506
2668,6101
2668,7406
2668,8462
2669,1238
2669,3770
2669,5928
2669,6085
2670,280
2670,1163
2670,1526
2671,5200
2671,6536
2671,6601
2671,6720
2672,381
2672,6251
2672,8448
2673,2798
2673,4559
2674,6047
2674,7966
2675,6284
2675,7450
2675,7817
2675,8630
2676,566
2676,4669
2676,5903
2676,6108
2676,7997
2677,5363
2677,5371
2677,6160
2678,41
2678,7141
2679,1235
2679,1527
2679,6277
2679,6920
2680,4266
2680,4958
2680,7512
2680,7607
2680,8062
2681,5836
2681,5870
2681,6288
2681,6498
2682,1038
2682,6520
2682,6877
2682,7115
2683,177
2683,2454
2683,6379
2683,8099
2683,8757
2684,2271
2684,6517
2684,8759
2685,1000
2685,3028
2685,3569
2685,6102
2685,8016
2686,4272
2686,5574
2686,5874
2686,7040
2686,8462
2687,3471
2687,7541
2688,8106
2689,4400
2690,4403
2690,5290
2691,1542
2691,4647
2692,25
2692,548
2692,4889
2692,5534
2693,1057
2693,1621
2693,2140
2693,2200
2693,2659
2693,5975
2693,7572
2693,8312
2694,6876
2694,7952
2695,3503
2695,5632
2696,794
2697,753
2698,1632
2698,4097
2698,5093
2698,6219
2699,719
2699,4387
2699,7530
2700,267
2700,765
2700,1614
2700,4724
2701,2036
2701,7911
2702,2589
2702,3655
2703,7017
2703,7231
2704,1214
2704,3813
2704,7480
2705,12
2705,3129
2705,4543
2705,6524
2706,1642
2706,6405
2706,7010
2707,1197
2707,3315
2707,5321
2708,2162
2708,3811
2708,5537
2709,850
2709,4946
2709,7441
2710,1640
2710,2605
2711,1734
2711,4490
2711,5473
2712,1530
2712,1552
2713,1437
2713,2813
2713,4039
2713,5906
2714,4103
2714,4843
2714,5616
2714,5908
2714,6407
2715,321
2715,998
2715,1351
2715,6673
2716,843
2716,1474
2716,3170
2716,6035
2716,6093
2716,6159
2716,6175
2717,2712
2718,849
2718,3866
2718,7847
2719,1460
2719,3425
2719,5811
2719,6494
2719,7482
2720,5006
2721,2232
2721,2873
2721,3837
2721,8530
2722,7033
2722,7459
2723,417
2723,744
2723,1337
2723,1495
2723,3247
2723,4253
2724,360
2724,1560
2725,18
2725,294
2726,3497
2726,5186
2727,7813
2728,515
2728,1277
2728,8699
2729,2175
2729,3261
2729,5697
2730,3706
2731,4409
2731,5593
2731,6184
2731,6447
2731,7650
2731,8511
2732,7292
2732,8080
2733,153
2733,202
2733,1163
2733,3867
2733,4477
2733,8028
2733,8249
2734,133
2734,871
2734,1446
2734,1940
2734,5799
2735,3222
2735,3260
2735,5216
2735,5630
2736,1976
2737,342
2737,6920
2737,7392
2737,7603
2737,8552
2738,2166
2738,5376
2739,7827
2739,8393
2740,1161
2741,2428
2741,3208
2741,3752
2741,5625
2741,6800
2741,7480
2741,8075
2742,1341
2742,2258
2742,2910
2742,6071
2742,6277
2742,7344
2743,1464
2743,8773
2744,418
2744,1679
2745,1691
2745,5132
2745,6687
2746,2460
2746,2793
2746,2945
2746,5134
2746,7578
2747,5491
2747,6023
2748,4524
2748,4903
2749,1036
2749,2247
2749,3267
2749,3569
2749,5775
2749,6746
2750,6271
2750,7416
2750,8364
2751,2182
2751,6841
2752,2341
2753,1121
2754,2609
2754,8692
2755,139
2755,1869
2755,7467
2756,2689
2756,6982
2757,4739
2757,7211
2758,2505
2758,4025
2758,5754
2758,6075
2759,216
2759,1642
2759,3491
2760,2481
2760,2856
2760,5516
2761,6746
2762,144
2762,3149
2762,4225
2762,7249
2763,3053
2763,3516
2763,3560
2763,5128
2764,267
2764,1421
2764,3415
2764,7275
2764,7450
2765,1647
2765,3894
2765,4853
2765,6922
2766,1990
2766,2294
2766,4542
2766,4648
2766,6466
2766,8537
2767,491
2767,2018
2767,6853
2768,6182
2768,6292
2768,7919
2769,4093
2769,5760
2770,3415
2770,5167
2770,7036
2771,2306
2771,5153
2772,2291
2772,2969
2772,4035
2773,3445
2773,3751
2773,4060
2773,7108
2774,4538
2774,5090
2775,1381
2775,1841
2775,3282
2775,6809
2776,4066
2776,7780
2777,2590
2777,4669
2778,440
2778,751
2779,4943
2779,7670
2779,8603
2780,3367
2781,8483
2782,2731
2782,6293
2782,8349
2783,3091
2783,3873
2784,748
2784,1393
2784,3695
2784,6419
2785,217
2785,616
2785,4843
2785,7161
2785,7873
2786,895
2786,1319
2786,8084
2787,3922
2787,6634
2787,8730
2788,700
2788,2672
2788,3083
2788,4280
2788,5821
2788,8109
2789,2683
2789,6323
2790,1848
2791,3950
2792,3037
2792,3879
2792,8186
2793,1164
2793,3446
2794,8656
2795,198
2795,792
2795,1154
2795,6118
2796,5917
2796,6236
2797,491
2797,3067
2797,4459
2797,5186
2797,5936
2797,7332
2798,2163
2798,2419
2798,3103
2799,3451
2799,6338
2800,3057
2800,6437
2800,6896
2800,6900
2800,7118
2801,5987
2802,1735
2802,2831
2802,4041
2802,4865
2803,2079
2803,2169
2803,2822
2803,7040
2803,7718
2804,1196
2804,1315
2804,6718
2804,8254
2805,274
2805,2967
2805,5277
2806,177
2806,1107
2806,1173
2806,4839
2806,8729
2807,226
2807,4283
2807,6137
2807,6841
2808,4296
2809,3535
2810,653
2810,2671
2810,5581
2810,8670
2811,991
2811,5165
2811,7153
2812,4679
2812,6177
2812,6353
2812,6521
2813,1824
2813,2015
2813,2999
2813,3380
2813,8301
2814,380
2814,3719
2814,4694
2814,5344
2815,1140
2815,5253
2815,8210
2816,6807
2817,140
2817,6940
2818,1819
2818,6591
2819,973
2819,1351
2820,990
2820,5545
2820,8792
2821,2502
2821,2656
2821,4173
2821,5675
2822,4547
2822,5524
2822,6644
2822,8078
2823,319
2823,1370
2823,8229
2824,5078
2824,6668
2824,6677
2825,1295
2825,6177
2825,6576
2826,232
2826,5757
2826,5884
2826,8378
2827,397
2827,3330
2827,8694
2828,2546
2828,5856
2828,7455
2829,6628
2829,7413
2829,8789
2830,3615
2830,5354
2830,5595
2830,5845
2830,7505
2831,6402
2832,1084
2833,5082
2833,6323
2834,1160
2834,7168
2835,294
2835,3910
2836,949
2836,2528
2836,3992
2836,7516
2837,906
2837,4006
2837,4286
2838,1413
2839,5260
2839,7119
2840,1901
2840,6732
2840,6815
2840,8206
2841,7404
2841,7429
2841,7929
2842,902
2842,3777
2842,8001
2843,5068
2844,2878
2845,1957
2846,208
2846,1612
2846,7213
2847,2249
2847,3610
2847,4792
2848,186
2848,4719
2848,7810
2849,2685
2849,3158
2850,485
2850,3223
2850,4968
2850,5741
2850,6585
2850,8134
2851,5681
2852,783
2852,8569
2853,2066
2853,2917
2853,3745
2853,8475
2854,1703
2854,3670
2854,4248
2854,4653
2854,7011
2855,2736
2855,3153
2856,4794
2856,4823
2856,5020
2856,6093
2857,2080
2857,3649
2857,4334
2857,7934
2858,441
2858,4404
2858,4966
2858,8078
2858,8570
2858,8603
2859,1935
2859,4523
2859,4621
2859,5848
2860,481
2860,602
2860,7968
2861,5489
2862,1372
2862,3451
2862,5373
2862,6867
2862,7035
2863,4457
2864,7587
2864,8583
2865,1018
2865,1047
2865,1789
2865,3479
2865,6912
2866,4309
2867,1263
2867,6534
2867,8151
2868,8129
2869,4642
2869,7458
2869,7570
2870,4903
2870,7070
2870,8369
2871,142
2871,1027
2871,5901
2872,909
2872,7621
2873,1834
2873,5522
2873,7602
2873,8186
2874,2735
2875,6025
2876,2526
2876,2578
2877,2644
2877,4180
2877,6557
2878,1686
2878,1858
2879,967
2879,1890
2879,6810
2880,509
2880,3595
2880,3743
2880,7843
2881,6284
2881,7071
2881,8337
2882,43
2882,860
2882,3173
2882,3729
2883,722
2883,5823
2883,6896
2883,7628
2884,202
2884,386
2884,3568
2884,5815
2885,4007
2885,8366
2886,754
2886,2631
2886,3494
2886,6526
2886,6978
2887,3887
2887,4075
2887,7730
2888,1697
2888,5964
2889,479
2889,2853
2889,6275
2890,1040
2890,2459
2890,3209
2890,4381
2890,4661
2891,2933
2892,580
2892,3410
2892,4820
2892,5157
2892,6167
2893,2682
2893,6871
2894,1050
2894,2891
2894,3081
2894,3679
2894,7029
2895,733
2895,835
2895,1462
2895,5273
2896,4068
2897,1085
2897,6820
2898,5242
2898,6636
2898,8531
2899,2906
2899,3773
2899,4445
2899,6000
2899,6501
2899,7075
2899,8691
2900,170
2900,1277
2900,1544
2900,1756
2900,5065
2901,1754
2901,6109
2902,1957
2902,7007
2903,746
2903,1561
2903,2089
2903,7309
2903,8226
2904,863
2904,1072
2904,3680
2904,7070
2905,146
2905,2939
2906,3657
2906,4076
2906,5905
2906,8106
2907,835
2907,8398
2907,8451
2908,753
2908,2920
2908,7355
2909,279
2909,6569
2910,1130
2910,2907
2910,5958
2911,448
2911,2652
2911,7321
2911,7621
2912,4176
2912,4626
2912,6898
2913,3593
2913,3984
2913,5091
2913,7764
2914,5120
2914,5363
2915,853
2915,1416
2915,1748
2916,3366
2916,7484
2916,8467
2917,131
2917,390
2917,472
2917,799
2917,2588
2918,4003
2918,6045
2918,7377
2919,1508
2919,2737
2919,3288
2919,6961
2919,8542
2919,8664
2920,4778
2920,4920
2921,2259
2921,4980
2921,7950
2922,3975
2922,4627
2923,7601
2924,6034
2924,6612
2924,6834
2924,7724
2925,2934
2925,8084
2926,3202
2926,5541
2926,5681
2926,6986
2927,600
2927,4017
2927,8157
2928,1250
2928,2467
2928,2676
2928,3026
2929,105
2929,403
2929,1102
2929,5123
2929,6348
2929,6603
2930,6719
2930,7674
2930,7777
2931,392
2931,2675
2931,3029
2931,4020
2931,8203
2932,3138
2932,3818
2933,937
2933,4231
2933,5676
2934,158
2934,265
2934,7872
2935,5489
2935,8061
2936,24
2936,125
2936,1961
2937,6165
2938,4419
2938,5039
2938,5637
2939,1704
2939,2517
2939,7645
2940,130
2940,2971
2940,3362
2940,6858
2941,2244
2941,5464
2941,6979
2941,8681
2942,1575
2942,3903
2943,2084
2943,3252
2943,6879
2944,1303
2944,5388
2944,8062
2944,8640
2945,982
2945,3381
2945,4287
2945,8018
2946,2333
2946,6242
2946,6525
2947,4585
2948,1525
2948,7832
2949,720
2949,7174
2950,3793
2950,7357
2951,750
2951,3668
2951,8516
2952,6768
2952,6836
2952,7074
2952,7739
2953,6103
2954,1390
2954,2363
2954,3931
2954,4889
2954,6173
2954,7512
2955,1392
2955,6912
2956,1566
2956,5620
2957,2284
2957,7599
2957,8281
2958,2188
2958,8619
2959,4522
2959,6462
2959,6652
2959,6874
2960,1227
2960,4037
2960,4724
2960,6400
2960,7444
2961,463
2961,893
2961,1021
2961,1600
2961,3408
2961,6356
2961,8665
2962,5262
2962,7127
2963,991
2963,1081
2963,2142
2963,3868
2963,6296
2963,6638
2964,47
2964,3693
2964,3880
2964,4253
2964,4404
2964,5569
2964,6080
2965,2654
2965,4779
2965,8316
2966,4277
2967,5162
2968,1671
2968,5569
2968,6439
2969,5000
2969,5346
2969,7765
2970,1858
2970,5212
2971,5986
2971,6378
2971,7418
2972,3726
2972,4456
2972,5497
2973,163
2973,3828
2974,1224
2974,3334
2974,6761
2974,7787
2975,3322
2976,2231
2976,4353
2977,1786
2977,4564
2977,4637
2977,6764
2977,6887
2978,1480
2978,2547
2978,3920
2978,7592
2978,8101
2978,8125
2979,1732
2979,5477
2979,5535
2979,7761
2980,2694
2980,3262
2980,5200
2981,968
2981,7366
2982,845
2982,7636
2983,502
2983,5146
2983,8272
2984,4671
2984,6661
2984,8029
2985,1979
2985,6507
2985,7517
2985,7578
2986,8781
2987,5871
2988,3402
2988,6360
2989,2397
2989,7119
2989,7405
2990,1881
2990,5052
2990,8594
2991,37
2991,1793
2991,2070
2991,7592
2992,4342
2993,1965
2993,2315
2993,8760
2994,1482
2994,6327
2994,6427
2995,2583
2995,7625
2996,229
2996,2317
2996,4985
2997,661
2997,4078
2997,8668
2998,3523
2998,8180
2999,5371
2999,7348
2999,7423
3000,2431
3000,3514
3001,757
3001,1495
3001,7337
3002,2872
3002,4067
3003,5774
3003,5829
3004,4909
3004,6493
3004,7045
3005,4783
3005,5734
3005,5854
3005,8399
3005,8413
3006,349
3006,803
3006,8296
3007,425
3007,4897
3008,4263
3009,2849
3009,3190
3009,6608
3010,191
3010,510
3010,4509
3010,4673
3011,6626
3011,8152
3011,8400
3012,1972
3012,2981
3012,6785
3012,7409
3012,8342
3013,4094
3013,4865
3013,5050
3014,1552
3014,4235
3014,5666
3015,835
3015,2788
3015,5731
3015,7571
3016,344
3016,1670
3016,3528
3017,946
3017,1377
3017,2291
3017,3054
3018,1168
3018,1417
3018,1743
3018,1990
3018,3956
3019,196
3020,1011
3020,1855
3020,2431
3020,6209
3020,6934
3021,1254
3021,3642
3022,2142
3022,2323
3022,3263
3022,4158
3022,4718
3023,720
3023,3247
3023,7409
3024,4349
3024,5570
3024,6564
3025,1737
3025,5994
3025,6099
3026,1377
3027,3591
3027,4241
3028,1229
3028,1534
3028,4545
3028,4745
3028,8355
3029,358
3029,3023
3029,3693
3029,4036
3029,7507
3030,1057
3030,1603
3030,4591
3031,363
3031,1129
3031,3240
3032,6592
3032,7266
3033,2111
3033,5973
3034,1507
3034,5961
3035,1938
3035,5172
3035,5433
3035,8188
3036,2008
3036,5517
3037,700
3038,7553
3039,722
3039,830
3039,1587
3039,2167
3039,3831
3039,4901
3039,5448
3039,5943
3039,7178
3039,7256
3039,7635
3040,2753
3040,7025
3040,7660
3041,7097
3042,72
3042,1326
3042,3936
3042,6472
3042,7276
3042,8510
3043,8129
3044,484
3044,3354
3044,4996
3045,887
3045,6095
3045,6271
3045,7405
3046,6991
3047,2832
3048,4671
3048,5800
3049,3518
3049,5015
3049,7108
3049,7660
3049,7683
3049,8380
3050,3067
3050,4314
3050,6192
3050,8427
3051,2808
